870,Dragon Half,"['Comedy', 'Fantasy', 'Parody']","Mar 26, 1993 to May 28, 1993",2
984,Dragon Ball Z: Saiya-jin Zetsumetsu Keikaku,"['Adventure', 'Comedy', 'Fantasy', 'Sci-Fi', 'Shounen']",23-Jul-93,2
36760,Detective Conan: The Magician of Starlight,['Space'],2012,1
21729,Cardfight!! Vanguard: Legion Mate-hen,"['Action', 'Adventure', 'Demons', 'Game', 'Shounen']","Mar 9, 2014 to Oct 19, 2014",33
1248,Zone of the Enders: 2167 Idolo,"['Action', 'Space', 'Mecha', 'Romance', 'Military', 'Drama', 'Sci-Fi']",21-Feb-01,1
11837,Zetman,"['Action', 'Drama', 'Horror', 'Romance', 'Sci-Fi', 'Seinen', 'Supernatural']","Apr 3, 2012 to Jun 26, 2012",13
37767,Xingfu Lushang,['Drama'],5-Jan-18,1
3691,Watashi to Watashi: Futari no Lotte,"['Slice of Life', 'Kids', 'Shoujo']","Nov 9, 1991 to Sep 5, 1992",29
1111,Vandread: Gekitou-hen,"['Action', 'Adventure', 'Comedy', 'Ecchi', 'Mecha', 'Sci-Fi', 'Space']",25-Oct-02,1
15673,Tell Your World,['Music'],12-Mar-12,1
5203,Shin Maple Town Monogatari: Palm Town-hen,"['Slice of Life', 'Fantasy']","Jan 18, 1987 to Dec 27, 1987",44
561,Sakura Taisen,"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']","Apr 8, 2000 to Sep 23, 2000",25
1256,Saint Seiya: Jashin Eris,"['Adventure', 'Sci-Fi', 'Shounen']",18-Jul-87,1
1942,Rocket Girls,"['Adventure', 'Sci-Fi', 'Space']","Feb 22, 2007 to May 18, 2007",12
9716,Rurouni Kenshin: Review Special,"['Action', 'Comedy', 'Samurai', 'Shounen']",26-Mar-97,1
34262,Oushitsu Kyoushi Heine,"['Slice of Life', 'Comedy', 'Historical', 'Shounen']","Apr 5, 2017 to Jun 21, 2017",12
1212,Oban Star-Racers,"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']","Apr 12, 2006 to Dec 6, 2006",26
7651,Ningen Shikkaku: Director's Cut-ban,"['Drama', 'Historical', 'Psychological', 'Seinen']",12-Dec-09,1
4188,Mahou Sensei Negima!: Shiroki Tsubasa Ala Alba,"['Adventure', 'Harem', 'Comedy', 'Supernatural', 'Magic', 'Romance', 'Ecchi', 'Vampire', 'Shounen']","Aug 12, 2008 to Feb 17, 2009",3
27411,Koukaku Kidoutai: Shin Movie,"['Action', 'Sci-Fi', 'Police', 'Psychological', 'Mecha']",20-Jun-15,1
2971,Kyou kara Maou! R,"['Adventure', 'Comedy', 'Demons', 'Fantasy', 'Shoujo']","Oct 26, 2007 to Mar 28, 2008",5
3449,Kamichu! Specials,"['Slice of Life', 'Comedy', 'Supernatural', 'Drama']","Nov 23, 2005 to Mar 29, 2006",4
379,Heppoko Jikken Animation Excel♥Saga,"['Comedy', 'Parody', 'Sci-Fi', 'Shounen']","Oct 8, 1999 to Mar 31, 2000",26
1525,Pokemon Crystal: Raikou Ikazuchi no Densetsu,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']",30-Dec-01,1
32071,Gantz:O,"['Action', 'Sci-Fi', 'Horror', 'Psychological', 'Supernatural', 'Drama', 'Ecchi', 'Seinen']",14-Oct-16,1
10108,Ore no Imouto ga Konnani Kawaii Wake ga Nai: SD Chara ni Yoru Character Commentary,['Comedy'],"Dec 22, 2010 to Jul 27, 2011",16
196,Onegai☆Twins,"['Comedy', 'Drama', 'Harem', 'School', 'Sci-Fi']","Jul 15, 2003 to Oct 14, 2003",12
36561,Doupo Cangqiong Specials,"['Action', 'Adventure', 'Demons', 'Fantasy']","Sep 30, 2017 to Oct 7, 2017",2
31553,Charlotte: Tsuyoimono-tachi,"['Super Power', 'Drama', 'School']",30-Mar-16,1
32365,Boruto: Naruto the Movie - Naruto ga Hokage ni Natta Hi,"['Action', 'Comedy', 'Super Power', 'Martial Arts', 'Shounen']",6-Jul-16,1
9645,Be-Bop Highschool,"['Comedy', 'School', 'Seinen']","Jan 26, 1990 to Oct, 1998",7
9693,Moshidora,"['Drama', 'Sports']","Apr 25, 2011 to May 6, 2011",10
2144,Naruto Movie 3: Dai Koufun! Mikazuki Jima no Animaru Panikku Dattebayo!,"['Action', 'Adventure']",5-Aug-06,1
1916,Mobile Suit Gundam MS IGLOO: Apocalypse 0079,"['Mecha', 'Military', 'Sci-Fi', 'Space']","Apr 26, 2006 to Aug 25, 2006",3
796,Mahoujin Guru Guru Movie,"['Adventure', 'Comedy', 'Fantasy', 'Magic', 'Shounen']",20-Apr-96,1
3019,Lupin III: Kiri no Elusive,"['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']",27-Jul-07,1
10122,Kowarekake no Orgel Special,"['Sci-Fi', 'Slice of Life', 'Drama', 'Seinen']",11-Sep-10,1
1578,Koisuru Tenshi Angelique: Kokoro no Mezameru Toki,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Magic', 'Romance', 'Sci-Fi', 'Shoujo']","Jul 8, 2006 to Sep 30, 2006",13
9013,Kuruneko 2nd Season,"['Comedy', 'Slice of Life']","Jul 3, 2010 to Jul 2, 2011",50
33454,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: The Final - Ryoutsu Kakichi Saigo no Hi,"['Slice of Life', 'Comedy', 'Police', 'Shounen']",18-Sep-16,1
29,Zipang,"['Action', 'Military', 'Sci-Fi', 'Historical', 'Drama', 'Seinen']","Oct 8, 2004 to Apr 1, 2005",26
1707,Kinnikuman II Sei,"['Action', 'Sci-Fi', 'Comedy', 'Sports', 'Martial Arts', 'Shounen']","Jan 9, 2002 to Dec 25, 2002",51
33302,Yowamushi Pedal: Spare Bike,"['Comedy', 'Sports', 'Drama', 'Shounen']",9-Sep-16,1
691,Yawara!,"['Action', 'Slice of Life', 'Martial Arts', 'Sports', 'Comedy', 'Romance', 'Drama']","Oct 16, 1989 to Sep 21, 1992",124
481,Yu☆Gi☆Oh! Duel Monsters,"['Adventure', 'Game', 'Shounen']","Apr 18, 2000 to Sep 29, 2004",224
21671,Keroro,"['Comedy', 'Sci-Fi', 'Shounen']","Mar 22, 2014 to Sep 6, 2014",23
10714,Towa no Quon 3: Mugen no Renza,"['Action', 'Sci-Fi', 'Super Power', 'Psychological', 'Supernatural']",13-Aug-11,1
39495,Totsukuni no Shoujo,"['Supernatural', 'Shounen']",10-Sep-19,1
1637,Kaze to Ki no Uta Sanctus: Sei Naru Kana,"['Drama', 'Historical', 'Romance', 'Shoujo', 'Shounen Ai']",6-Nov-87,1
20423,Kamisama no Inai Nichiyoubi: Kioku,"['Mystery', 'Fantasy']",5-Feb-14,1
642,Ichigo 100%: Koi ga Hajimaru?! Satsuei Gasshuku - Yureru Kokoro ga Higashi e Nishi e,"['Ecchi', 'Romance', 'Shounen']",23-Sep-04,1
811,I''s Pure,"['Comedy', 'Drama', 'Ecchi', 'Romance', 'School']","Dec 9, 2005 to Jun 23, 2006",6
10731,Tennis no Ouji-sama Movie 2: Eikokushiki Teikyuu Shiro Kessen!,"['Action', 'Comedy', 'Sports', 'School', 'Shounen']",3-Sep-11,1
25011,Fate/kaleid liner Prisma☆Illya 2wei! Specials,"['Comedy', 'Ecchi', 'Fantasy', 'Magic']","Sep 26, 2014 to Jan 30, 2015",5
14189,Tasogare Otome x Amnesia: Taima Otome,"['Horror', 'Mystery', 'Romance', 'School', 'Shounen', 'Supernatural']",28-Nov-12,1
502,Dragon Ball Movie 1: Shen Long no Densetsu,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen', 'Super Power']",20-Dec-86,1
40001,Schoolyard,"['Dementia', 'Music']",7-Dec-18,1
37496,Double Decker! Doug & Kirill,"['Action', 'Sci-Fi', 'Comedy', 'Police']","Sep 30, 2018 to Dec 23, 2018",13
37476,Cardfight!! Vanguard (2018),"['Action', 'Game', 'Shounen']","May 5, 2018 to May 4, 2019",52
9547,Alps no Shoujo Heidi (1979),"['Drama', 'Historical', 'Slice of Life']",17-Mar-79,1
166,Samurai 7,"['Historical', 'Mecha', 'Samurai', 'Sci-Fi']","Jun 12, 2004 to Dec 25, 2004",26
35285,A-Channel: Nabe wo Tabeyou,"['Comedy', 'School', 'Seinen', 'Slice of Life']",27-Sep-17,1
2404,Zombie-Loan,"['Action', 'Horror', 'Shounen', 'Supernatural']","Jul 4, 2007 to Sep 12, 2007",11
40351,Pokemon (2019),"['Action', 'Adventure', 'Comedy', 'Kids', 'Fantasy']","Nov 17, 2019 to ?",
31838,Ze Tian Ji,"['Action', 'Adventure', 'Fantasy']","Jul 15, 2015 to Dec 23, 2015",13
16287,One Piece: Romance Dawn,"['Action', 'Comedy', 'Super Power', 'Fantasy', 'Shounen']",20-Dec-12,1
14123,Pokemon Black and White 2: Introduction Movie,"['Action', 'Fantasy', 'Kids']",16-May-12,1
11933,Oda Nobuna no Yabou,"['Comedy', 'Historical', 'Romance']","Jul 9, 2012 to Sep 24, 2012",12
34471,Youkai Watch Movie 4: Shadow Side - Oni-ou no Fukkatsu,"['Demons', 'Kids', 'Supernatural']",16-Dec-17,1
1024,Weiß Kreuz OVA,"['Action', 'Drama']","Nov 25, 1999 to Feb 23, 2000",2
31909,Wakaba*Girl: Onsen Tsukaritai,"['Comedy', 'Slice of Life']",23-Oct-15,1
30355,Wakaba*Girl,"['Comedy', 'School', 'Slice of Life']","Jul 3, 2015 to Sep 25, 2015",13
15933,Vassalord.,"['Action', 'Comedy', 'Fantasy', 'Mystery', 'Shounen Ai', 'Supernatural', 'Vampire']",15-Mar-13,1
36871,Ultraman,"['Action', 'Sci-Fi', 'Seinen', 'Super Power']",1-Apr-19,13
1129,UFO Princess Valkyrie: Shichiten Battou Hanayome Shuugyou,"['Sci-Fi', 'Comedy', 'Romance']",23-Aug-03,1
27509,Toaru Majutsu no Index 10th Anniversary PV,"['Action', 'Comedy', 'Magic', 'Sci-Fi', 'Super Power']",10-Sep-14,1
1720,To Heart 2 OVA,"['Comedy', 'Drama', 'Harem', 'Romance', 'School']","Feb 28, 2007 to Sep 28, 2007",3
4166,To Heart 2 AD,"['Comedy', 'Ecchi', 'Romance']","Mar 26, 2008 to Aug 8, 2008",2
1587,Tenpou Ibun: Ayakashi Ayashi,"['Supernatural', 'Demons', 'Historical']","Oct 7, 2006 to Mar 31, 2007",25
35585,Stella-Rium,['Music'],19-May-15,1
7375,Shakugan no Shana S Specials,"['Comedy', 'Parody']","Oct 23, 2009 to Sep 29, 2010",4
12137,Robotica*Robotics,"['Slice of Life', 'Psychological', 'Sci-Fi', 'Shounen Ai']","Aug, 2010",1
11227,Rinne no Lagrange,"['Action', 'Sci-Fi', 'Comedy', 'Mecha']","Jan 8, 2012 to Mar 25, 2012",12
33372,Overlord: Ple Ple Pleiades - Nazarick Saidai no Kiki,"['Action', 'Comedy', 'Magic', 'Fantasy']",30-Sep-16,1
25099,"Ore ga Ojousama Gakkou ni ""Shomin Sample"" Toshite Gets♥Sareta Ken","['Comedy', 'Ecchi', 'Harem', 'Romance', 'School']","Oct 7, 2015 to Dec 23, 2015",12
37926,Nakanohito Genome [Jikkyouchuu],"['Game', 'Comedy', 'Drama']","Jul 7, 2019 to Sep 22, 2019",12
5023,Ninpuu Kamui Gaiden,"['Action', 'Adventure', 'Historical', 'Martial Arts', 'Samurai']","Apr 6, 1969 to Sep 28, 1969",26
31442,Musaigen no Phantom World,"['Action', 'Comedy', 'Fantasy', 'Slice of Life', 'Supernatural']","Jan 7, 2016 to Mar 31, 2016",13
34209,Meiji Tokyo Renka,"['Historical', 'Supernatural', 'Romance', 'Shoujo']","Jan 9, 2019 to Mar 27, 2019",12
20141,Lupin III: Princess of the Breeze - Kakusareta Kuuchuu Toshi,"['Action', 'Adventure', 'Comedy', 'Seinen']",15-Nov-13,1
10893,Kyousou Giga,"['Action', 'Fantasy', 'Supernatural']",1-Dec-11,1
10720,Korekuraide Utau,['Music'],17-May-11,1
5713,Minami-ke Betsubara,"['Comedy', 'Slice of Life']",23-Jun-09,1
143,Kannazuki no Miko,"['Supernatural', 'Drama', 'Magic', 'Romance', 'Mecha', 'Shounen', 'Shoujo Ai']","Oct 2, 2004 to Dec 18, 2004",12
15051,Love Live! School Idol Project,"['Slice of Life', 'Music', 'School']","Jan 6, 2013 to Mar 31, 2013",13
15437,Kore wa Zombie Desu ka? of the Dead: Hai Minotake ni Attemasu,"['Action', 'Harem', 'Comedy', 'Supernatural', 'Magic', 'Ecchi']",20-Oct-12,1
9675,Kami nomi zo Shiru Sekai: Flag 0,"['Comedy', 'Shounen', 'Supernatural']",17-Sep-10,1
1289,Kidou Keisatsu Patlabor: New OVA,"['Sci-Fi', 'Comedy', 'Police', 'Mecha']","Nov 22, 1990 to Apr 23, 1992",16
38533,Huyao Xiao Hongniang: Zhu Ye,"['Comedy', 'Historical', 'Supernatural', 'Drama', 'Romance']","Mar 1, 2019 to May 10, 2019",12
9366,Kaichou wa Maid-sama!: Omake dayo!,"['Comedy', 'School', 'Shoujo']",11-May-11,1
32215,High School DxD BorN: Yomigaeranai Fushichou,"['Action', 'Ecchi', 'Comedy', 'Harem', 'Romance', 'Demons', 'School']",9-Dec-15,1
37109,Hakumei to Mikochi: Neji to Bed to Irori to Bakuchi,"['Slice of Life', 'Fantasy', 'Seinen']",27-Jun-18,1
2409,Gokudou-kun Manyuuki,"['Adventure', 'Comedy', 'Fantasy', 'Magic']","Apr 2, 1999 to Sep 24, 1999",26
1393,Future GPX Cyber Formula Zero,"['Drama', 'Sci-Fi', 'Shounen', 'Sports']","Apr 1, 1994 to Feb 1, 1995",8
14669,Aura: Maryuuin Kouga Saigo no Tatakai,"['Supernatural', 'Drama', 'Romance', 'School']",13-Apr-13,1
33513,Ansatsu Kyoushitsu: 365-nichi no Jikan,"['Action', 'Comedy', 'School', 'Shounen']",19-Nov-16,1
814,Tennis no Ouji-sama: Atobe kara no Okurimono - Kimi ni Sasageru Tennis Prince Matsuri,"['Comedy', 'Sports', 'Shounen']",29-Jan-05,1
218,Kidou Senkan Nadesico,"['Action', 'Comedy', 'Mecha', 'Military', 'Parody', 'Romance', 'Sci-Fi', 'Shounen', 'Space']","Oct 1, 1996 to Mar 25, 1997",26
10999,Inazuma Eleven Go: Kyuukyoku no Kizuna Gryphon,"['Sci-Fi', 'Sports', 'Super Power', 'Shounen']",23-Dec-11,1
3165,Hidamari Sketch Specials,"['Slice of Life', 'Comedy', 'School', 'Seinen']",18-Oct-07,2
11663,Hakuouki OVA,"['Action', 'Historical', 'Supernatural', 'Drama', 'Samurai']","Mar, 2011",2
364,Gallery Fake,"['Mystery', 'Seinen']","Jan 8, 2005 to Sep 24, 2005",37
33731,Gabriel DropOut,"['Comedy', 'Demons', 'Supernatural', 'School', 'Shounen']","Jan 9, 2017 to Mar 27, 2017",12
12049,Fairy Tail Movie 1: Houou no Miko,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Magic', 'Shounen']",18-Aug-12,1
39026,Dumbbell Nan Kilo Moteru?,"['Comedy', 'Ecchi', 'Slice of Life', 'Sports']","Jul 3, 2019 to Sep 18, 2019",12
25687,Digimon Adventure tri. 1: Saikai,"['Action', 'Adventure', 'Comedy', 'Drama']",21-Nov-15,1
1050,Bobobo-bo Bo-bobo,"['Sci-Fi', 'Adventure', 'Comedy', 'Shounen']","Nov 8, 2003 to Sep 30, 2005",76
32828,Amaama to Inazuma,"['Comedy', 'Slice of Life', 'Seinen']","Jul 5, 2016 to Sep 20, 2016",12
10067,Angel Beats!: Another Epilogue,"['Supernatural', 'Drama', 'School']",22-Dec-10,1
16273,Acchi Kocchi (TV): Place=Princess,"['Slice of Life', 'Comedy', 'Romance', 'School']",7-Nov-12,1
2268,Tatakae! Chou Robot Seimeitai Transformers,"['Sci-Fi', 'Adventure', 'Mecha', 'Shounen']","Jul 6, 1985 to Jun 26, 1987",98
1924,Urusei Yatsura Movie 5: Kanketsu-hen,"['Action', 'Adventure', 'Comedy', 'Drama', 'Romance', 'Sci-Fi']",6-Feb-88,1
1372,Taiho Shichau zo (TV),"['Action', 'Comedy', 'Police', 'Seinen']","Oct 5, 1996 to Sep 27, 1997",47
3369,Shoubushi Densetsu Tetsuya,"['Game', 'Historical', 'Shounen']","Oct 7, 2000 to Mar 24, 2001",20
15775,Saint☆Oniisan,"['Comedy', 'Seinen', 'Slice of Life']","Dec 3, 2012 to Aug 23, 2013",2
28297,Ore Monogatari!!,"['Comedy', 'Romance', 'Shoujo']","Apr 9, 2015 to Sep 24, 2015",24
30885,Noragami Aragoto OVA,"['Action', 'Adventure', 'Comedy', 'Supernatural', 'Shounen']","Nov 17, 2015 to Mar 17, 2016",2
31251,Mobile Suit Gundam: Iron-Blooded Orphans,"['Action', 'Drama', 'Mecha', 'Sci-Fi', 'Space']","Oct 4, 2015 to Mar 27, 2016",25
33489,Little Witch Academia (TV),"['Adventure', 'Comedy', 'Fantasy', 'Magic', 'School']","Jan 9, 2017 to Jun 26, 2017",25
416,Kurenai no Buta,"['Action', 'Adventure', 'Comedy', 'Drama', 'Historical', 'Military', 'Romance']",18-Jul-92,1
5678,Kobato.,"['Comedy', 'Drama', 'Romance', 'Fantasy']","Oct 6, 2009 to Mar 23, 2010",24
9996,Hyouge Mono,"['Historical', 'Samurai', 'Seinen']","Apr 7, 2011 to Jan 26, 2012",39
645,Hikaru no Go: Hokuto Hai e no Michi,"['Game', 'Shounen']",3-Jan-04,1
21877,High Score Girl,"['Game', 'Comedy', 'Romance', 'School', 'Seinen']","Jul 14, 2018 to Sep 28, 2018",12
122,Full Moon wo Sagashite,"['Music', 'Comedy', 'Supernatural', 'Drama', 'Romance', 'Shoujo']","Apr 6, 2002 to Mar 29, 2003",52
32485,Prison School: Mad Wax,"['Comedy', 'Romance', 'Ecchi', 'School', 'Seinen']",4-Mar-16,1
32792,Mobile Suit Gundam Unicorn RE:0096,"['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi', 'Space']","Apr 3, 2016 to Sep 11, 2016",22
5419,Paniponi Dash!: Danjite Okonaeba Kishin mo Kore wo Saku,"['Parody', 'Comedy', 'School']",15-Apr-09,1
522,Metropolis,"['Adventure', 'Drama', 'Police', 'Romance', 'Sci-Fi', 'Shounen']",26-May-01,1
36565,Major 2nd (TV),"['Comedy', 'Sports', 'Drama', 'Shounen']","Apr 7, 2018 to Sep 22, 2018",25
32900,Mahouka Koukou no Rettousei Movie: Hoshi wo Yobu Shoujo,"['Action', 'Sci-Fi', 'Supernatural', 'Magic']",17-Jun-17,1
35984,Mahou Shoujo Lyrical Nanoha: Detonation,"['Action', 'Comedy', 'Drama', 'Magic', 'Super Power']",19-Oct-18,1
19191,Koukaku Kidoutai Arise: Ghost in the Shell - Border:2 Ghost Whispers,"['Sci-Fi', 'Police', 'Psychological', 'Mecha']",30-Nov-13,1
15439,Kono Danshi Ningyo Hiroimashita.,"['Fantasy', 'Shounen Ai']",9-Nov-12,1
37475,Kishuku Gakkou no Juliet,"['Action', 'Comedy', 'Romance', 'School', 'Shounen']","Oct 6, 2018 to Dec 22, 2018",12
33034,Kiniro Mosaic: Pretty Days,"['Slice of Life', 'Comedy', 'School', 'Seinen']",12-Nov-16,1
11013,Inu x Boku SS,"['Comedy', 'Supernatural', 'Romance', 'Shounen']","Jan 13, 2012 to Mar 30, 2012",12
33654,Hitorijime My Hero,"['Drama', 'Romance', 'School', 'Shounen Ai', 'Slice of Life']","Jul 8, 2017 to Sep 23, 2017",12
13115,Hakuouki Reimeiroku,"['Action', 'Historical', 'Supernatural', 'Drama', 'Samurai', 'Josei']","Jul 9, 2012 to Sep 24, 2012",12
1316,Idaten Jump,"['Game', 'School', 'Sports']","Oct 1, 2005 to Sep 30, 2006",52
981,Ichigo 100% OVA,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'School', 'Shounen']","Jun 20, 2005 to Oct 31, 2005",4
3807,Honoo no Alpenrose: Judy & Randy,"['Historical', 'Drama', 'Romance', 'Shoujo']","Apr 8, 1985 to Apr 3, 1986",20
1465,Hakaima Sadamitsu,"['Action', 'Mecha', 'School', 'Sci-Fi', 'Seinen']","Jan 17, 2001 to Mar 21, 2001",10
3710,Hakaba Kitarou,"['Horror', 'Supernatural']","Jan 11, 2008 to Mar 21, 2008",11
2717,Ginga Tetsudou Monogatari: Eien e no Bunkiten,"['Action', 'Adventure', 'Space', 'Drama', 'Sci-Fi']","Oct 5, 2006 to Mar 29, 2007",24
3760,Grimm Douwa: Kin no Tori,"['Adventure', 'Fantasy']",14-Mar-87,1
5688,Gegege no Kitarou (1968),"['Adventure', 'Comedy', 'Horror', 'Supernatural', 'Fantasy']","Jan 3, 1968 to Mar 30, 1969",65
19067,Future Card Buddyfight,['Game'],"Jan 4, 2014 to Apr 4, 2015",64
126,Futakoi Alternative,"['Comedy', 'Drama', 'Romance']","Apr 7, 2005 to Jun 30, 2005",13
36344,Full Metal Panic! Movie 3: Into the Blue,"['Action', 'Military', 'Sci-Fi', 'Comedy', 'Mecha']",20-Jan-18,1
9347,Fortune Arterial: Akai Yakusoku - Tadoritsuita Basho,"['Harem', 'Comedy', 'Romance', 'Vampire', 'Fantasy']",23-Feb-11,1
7559,Fate/stay night TV Reproduction,"['Action', 'Supernatural', 'Magic', 'Romance', 'Fantasy', 'Shounen']",17-Jan-10,2
903,Dragon Ball Z Movie 10: Kiken na Futari! Super Senshi wa Nemurenai,"['Action', 'Adventure', 'Comedy', 'Demons', 'Fantasy', 'Martial Arts', 'Shounen', 'Super Power']",12-Mar-94,1
5072,Dragonaut: The Resonance - Kotou - Tozasareta Kyousoo,"['Action', 'Sci-Fi', 'Space', 'Romance', 'Mecha']",24-Sep-08,1
899,Dragon Ball Z Movie 06: Gekitotsu!! 100-oku Power no Senshi-tachi,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi', 'Shounen']",7-Mar-92,1
35968,Wotaku ni Koi wa Muzukashii,"['Comedy', 'Romance', 'Slice of Life']","Apr 13, 2018 to Jun 22, 2018",11
77,Mahou Shoujo Lyrical Nanoha A's,"['Action', 'Comedy', 'Drama', 'Magic', 'Super Power']","Oct 2, 2005 to Dec 25, 2005",13
31741,Magi: Sinbad no Bouken (TV),"['Action', 'Adventure', 'Fantasy', 'Magic', 'Shounen']","Apr 16, 2016 to Jul 2, 2016",13
11739,Kimi to Boku. 2,"['Comedy', 'Drama', 'Romance', 'School', 'Shounen', 'Slice of Life']","Apr 3, 2012 to Jun 26, 2012",13
934,Higurashi no Naku Koro ni,"['Mystery', 'Dementia', 'Horror', 'Psychological', 'Supernatural', 'Thriller']","Apr 5, 2006 to Sep 27, 2006",26
18661,Kamisama Hajimemashita OVA,"['Comedy', 'Demons', 'Supernatural', 'Romance', 'Fantasy', 'Shoujo']",20-Aug-13,2
21855,Hanamonogatari,"['Mystery', 'Comedy', 'Supernatural']",16-Aug-14,5
268,Golden Boy,"['Adventure', 'Comedy', 'Ecchi']","Oct 27, 1995 to Jun 28, 1996",6
401,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,"['Romance', 'Samurai', 'Historical', 'Drama', 'Shounen']",3-Dec-01,2
29803,Overlord,"['Action', 'Adventure', 'Fantasy', 'Game', 'Magic', 'Supernatural']","Jul 7, 2015 to Sep 29, 2015",13
24997,Love Live! The School Idol Movie,"['Music', 'School', 'Slice of Life']",13-Jun-15,1
17265,Log Horizon,"['Action', 'Game', 'Adventure', 'Magic', 'Fantasy']","Oct 5, 2013 to Mar 22, 2014",25
4814,Junjou Romantica 2,"['Comedy', 'Drama', 'Romance', 'Shounen Ai']","Oct 12, 2008 to Dec 28, 2008",12
39468,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,"['Slice of Life', 'Fantasy']","Oct 3, 2019 to Dec 26, 2019",14
26213,Free!: Eternal Summer - Kindan no All Hard!,"['Comedy', 'School', 'Slice of Life']",18-Mar-15,1
38653,Dragon Ball Super: Broly - Skytree Super,"['Action', 'Comedy', 'Shounen']",1-Nov-18,1
29589,Denpa Kyoushi (TV),"['Comedy', 'Romance', 'School', 'Shounen']","Apr 4, 2015 to Sep 26, 2015",24
3031,Digimon Frontier: Ornismon Fukkatsu!!,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Shounen']",20-Jul-02,1
36049,Dagashi Kashi 2,"['Slice of Life', 'Comedy', 'Shounen']","Jan 12, 2018 to Mar 30, 2018",12
8728,Code Geass: Hangyaku no Lelouch - Kiseki no Birthday Picture Drama,"['School', 'Supernatural']",23-Apr-10,1
2692,CB Chara Go Nagai World,"['Action', 'Parody', 'Comedy']","Feb 21, 1991 to Jun 27, 1991",3
13145,Cardfight!! Vanguard: Asia Circuit-hen,"['Action', 'Game', 'Adventure', 'Demons', 'Shounen']","Apr 8, 2012 to Jan 2, 2013",39
23991,Cardfight!! Vanguard Movie: Neon Messiah,"['Action', 'Adventure', 'Game', 'Demons', 'Shounen']",13-Sep-14,1
2122,Captain Tsubasa: Saikyou no Teki! Holland Youth,"['Action', 'Shounen', 'Sports']",16-Dec-95,1
4535,Candy Boy: Nonchalant Talk of the Certain Twin Sisters in Daily Life,"['Romance', 'School', 'Shoujo Ai']","May 2, 2008 to May 8, 2009",7
750,Binchou-tan,"['Slice of Life', 'Comedy']","Feb 2, 2006 to Apr 15, 2006",12
405,Blood: The Last Vampire,"['Horror', 'Supernatural', 'Vampire']",18-Nov-00,1
2171,Detective Conan Movie 11: Jolly Roger in the Deep Azure,"['Adventure', 'Comedy', 'Mystery', 'Police', 'Shounen']",21-Apr-07,1
4981,Casshern Sins,"['Action', 'Adventure', 'Drama', 'Psychological', 'Sci-Fi']","Oct 2, 2008 to Mar 16, 2009",24
2800,Candy Candy,"['Slice of Life', 'Drama', 'Shoujo']","Oct 1, 1976 to Feb 2, 1979",115
1003,Aa! Megami-sama! (TV) Specials,"['Magic', 'Comedy', 'Romance', 'Supernatural', 'Seinen']","Apr 1, 2005 to Dec 23, 2005",3
11743,Toaru Majutsu no Index Movie: Endymion no Kiseki,"['Action', 'Magic', 'Sci-Fi', 'Super Power']",23-Feb-13,1
2424,Suteki Desu wa Sakura-chan! Tomoyo no Cardcaptor Sakura Katsuyaku Video Nikki!,"['Comedy', 'Shoujo']","Sep 25, 1998 to Sep 25, 1999",3
3359,Amatsuki,"['Action', 'Demons', 'Fantasy', 'Historical', 'Shoujo', 'Supernatural']","Apr 5, 2008 to Jun 28, 2008",13
39078,Aikatsu Friends!: Kagayaki no Jewel,"['Music', 'Slice of Life', 'School', 'Shoujo']","Apr 4, 2019 to Sep 26, 2019",26
7669,"""Bungaku Shoujo"" Kyou no Oyatsu: Hatsukoi","['Comedy', 'Fantasy', 'School']",26-Dec-09,1
15489,Yu☆Gi☆Oh! Zexal Second,"['Action', 'Fantasy', 'Game', 'Shounen']","Oct 7, 2012 to Mar 23, 2014",73
21409,The iDOLM@STER Cinderella Girls 2nd Anniversary PV,['Music'],28-Nov-13,1
2087,VS Knight Lamune & 40 Fire,"['Action', 'Comedy', 'Fantasy', 'Mecha', 'Shounen']","Apr 3, 1996 to Sep 25, 1996",26
2415,Super Fishing Grander Musashi,"['Adventure', 'Sports']","Apr 2, 1997 to Sep 24, 1997",25
789,Shinigami no Ballad.,"['Drama', 'Fantasy', 'Psychological', 'Supernatural']","Mar 3, 2006 to Apr 7, 2006",6
419,Samurai Deeper Kyou,"['Adventure', 'Comedy', 'Historical', 'Supernatural', 'Samurai', 'Shounen']","Jul 2, 2002 to Dec 23, 2002",26
1489,Renkin San-kyuu Magical? Pokaan Specials,"['Comedy', 'Parody', 'Magic', 'Ecchi', 'Vampire']","Jun 23, 2006 to Oct 25, 2006",3
