26,Texhnolyze,Action,SciFi,Psychological,Drama,4/7/2003,9/25/2003,22
32526,Love Live! Sunshine!!,Music,SliceofLife,School,7/2/2016,9/24/2016,13
1954,Rayearth,Action,Adventure,Fantasy,7/5/1997,11/24/1997,3
417,Ragnarök The Animation,Action,Magic,Fantasy,4/7/2004,9/29/2004,26
1651,Uchuu Senkan Yamato 2,Action,Military,SciFi,Adventure,Space,Drama,10/4/1978,4/7/1979,26
11385,Digimon Xros Wars: Toki wo Kakeru Shounen Hunter-tachi,Action,Adventure,Comedy,Fantasy,Shounen,10/2/2011,3/25/2012,25
39539,No Guns Life,Action,SciFi,Drama,Seinen,10/1/2019,12/27/2019,12
39430,Zannen na Ikimono Jiten (Special),Comedy,SliceofLife,3/8/2019,3/29/2019,2
19961,Heisei Tensai Bakabon,SliceofLife,Comedy,1/6/1990,12/29/1990,46
324,Kidou Keisatsu Patlabor: On Television,Comedy,Mecha,Police,SciFi,10/1/1989,9/26/1990,47
35542,Turning Mecard W,Game,Adventure,Cars,Kids,Mecha,5/9/2016,8/25/2016,26
35364,Kkoma Sinseon Tao,Kids,Magic,7/3/2009,4/26/2010,39
117,El Hazard: The Magnificent World,Adventure,Comedy,Fantasy,Romance,5/6/1995,1/25/1996,7
11123,Sekaiichi Hatsukoi 2,Comedy,Drama,Romance,ShounenAi,10/8/2011,12/24/2011,12
2363,Pokemon Housoukyoku,Adventure,Comedy,Kids,Fantasy,12/3/2002,9/28/2004,16
7211,Rose O'Neill Kewpie,Comedy,12/2/2009,5/26/2010,26
33753,Tian Xin Ge Ge 2nd Season,Comedy,Historical,Kids,9/7/2012,11/12/2012,52
9988,Otome wa Boku ni Koishiteru: Futari no Elder The Animation,Drama,Romance,School,7/0/2012,10/1/2012,3
29941,Million Doll,Music,7/7/2015,9/22/2015,11
10012,Carnival Phantasm,Comedy,Parody,Supernatural,8/4/2011,12/31/2011,12
33044,Asa Da yo! Kaishain,Comedy,4/4/2016,3/29/2019,744
13931,Bishoujo Senshi Sailor Moon: Sailor Stars - Hero Club,Adventure,Comedy,Drama,Fantasy,Magic,Romance,Shoujo,12/3/1996,6/21/1997,3
4586,Daisuki! BuBu ChaCha,Kids,5/0/2001,11/29/2001,26
1666,Babel Nisei,SciFi,Adventure,Supernatural,Shounen,1/1/1973,9/24/1973,39
13759,Sakura-sou no Pet na Kanojo,SliceofLife,Comedy,Drama,Romance,School,10/9/2012,3/26/2013,24
36003,Kimoshiba 2,Comedy,Horror,Kids,Supernatural,4/2/2017,6/25/2017,13
36317,Gaikotsu Shotenin Honda-san,Comedy,SliceofLife,10/8/2018,12/24/2018,12
11697,Area no Kishi,Comedy,School,Shounen,Sports,1/7/2012,9/29/2012,37
19319,Gundam Build Fighters,Action,SciFi,Mecha,10/7/2013,3/31/2014,25
1818,Claymore,Action,Adventure,SuperPower,Demons,Supernatural,Fantasy,Shounen,4/4/2007,9/26/2007,26
2930,Tensai? Dr. Hamax,Comedy,10/6/2007,12/22/2007,12
1857,Taiyou no Mokushiroku: A Spirit of the Sun,Drama,SciFi,9/7/2006,9/18/2006,2
31924,Monchhichiisu,Kids,12/1/2012,4/27/2013,20
2414,Assemble Insert,SciFi,Comedy,Police,12/1/1989,2/25/1990,2
31139,Ame-iro Cocoa: Rainy Color e Youkoso!,SliceofLife,Comedy,10/4/2015,12/20/2015,12
13141,Shiba Inuko-san,Comedy,4/1/2012,9/23/2012,26
33255,Saiki Kusuo no Ψ-nan,Comedy,School,Shounen,SliceofLife,Supernatural,7/4/2016,12/26/2016,120
33421,Hitori no Shita: The Outcast,Action,SuperPower,Supernatural,7/9/2016,9/24/2016,12
23387,Master of Torque,Action,SciFi,3/0/2014,7/18/2014,4
28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,Action,Adventure,Comedy,Romance,Fantasy,4/4/2015,6/27/2015,13
1543,Yoake Mae yori Ruriiro na: Crescent Love,Comedy,Romance,School,SciFi,10/4/2006,12/21/2006,12
20533,Z/X: Ignition,Game,SciFi,Adventure,Fantasy,1/0/2014,4/3/2014,12
35778,Ookami Heart,Music,11/6/2014,4/30/2015,2
38490,Xi Xing Ji,Action,Adventure,Fantasy,Historical,MartialArts,7/8/2018,10/10/2018,16
35332,World Fool News (TV) Part II,SliceofLife,Comedy,4/2/2017,6/18/2017,12
35835,RErideD: Tokigoe no Derrida,Action,SciFi,Drama,9/2/2018,11/21/2018,12
25063,Anime Roukyoku Kikou Shimizu no Jirochouden,Comedy,Historical,Drama,4/r/2000,11//2000,30
3358,Kure-nai,Comedy,Drama,MartialArts,4/4/2008,6/20/2008,12
35249,Uma Musume: Pretty Derby (TV),Comedy,SliceofLife,Sports,4/2/2018,6/18/2018,13
7605,Parasol Henbei,Adventure,Comedy,Fantasy,Kids,Magic,10/2/1989,1/28/1991,200
9806,Qin Shi Ming Yue: Bai Bu Fei Jian,Action,Historical,MartialArts,Fantasy,2/4/2007,2/23/2007,10
2718,Umi no Triton,Adventure,Fantasy,Shounen,4/1/1972,9/30/1972,27
19515,Kentoushi,Seinen,Sports,3/5/1990,7/5/1990,3
39141,Hua Jiang Hu Zhi Bu Liang Ren 3rd Season,Historical,Drama,Romance,MartialArts,Fantasy,10/5/2018,11/12/2019,40
7090,Madou King Granzort: Saigo no Magical Taisen,Action,SciFi,Comedy,Magic,Fantasy,Mecha,Shounen,8/0/1990,9/8/1990,2
173,Tactics,Mystery,Comedy,Historical,Demons,Supernatural,Drama,Shounen,10/6/2004,3/30/2005,25
31637,Gate: Jieitai Kanochi nite Kaku Tatakaeri 2nd Season,Action,Military,Adventure,Fantasy,1/9/2016,3/26/2016,12
10349,Suzy's Zoo: Daisuki! Witzy,Kids,4/3/2011,10/4/2011,25
35067,Osomatsu-san 2nd Season,Comedy,Parody,10/3/2017,3/27/2018,25
23367,Kitakubu Katsudou Kiroku: Miniature Theater,Comedy,School,10/3/2013,12/18/2013,6
37887,Huan Jie Wang,Action,Adventure,Magic,Fantasy,Shounen,5/0/2018,10/17/2018,20
21327,Isshuukan Friends.,SliceofLife,Comedy,School,Shounen,4/7/2014,6/23/2014,12
37426,Sarazanmai,Action,Fantasy,Supernatural,4/2/2019,6/21/2019,11
3947,Jarinko Chie (TV),SliceofLife,Comedy,Drama,Seinen,10/3/1981,3/25/1983,64
35631,Mahouka x Mameshiba,Comedy,Parody,5/4/2017,6/27/2017,4
37242,Hoshi to Tsubasa no Paradox,Action,SciFi,Mecha,2/7/2018,11/7/2018,2
34547,Shoukoku no Altair,Military,Adventure,Historical,Drama,Fantasy,Shounen,7/8/2017,12/23/2017,24
9200,Dae Jang Geum: Jang Geum's Dream 2,Adventure,Comedy,Historical,3/4/2007,9/19/2007,26
32585,Telemonster,Adventure,2/8/2016,7/9/2017,52
3026,Compiler,SciFi,Comedy,Drama,Romance,3/5/1994,10/5/1994,2
236,E's Otherwise,Adventure,Comedy,Drama,Military,SciFi,Shounen,Supernatural,4/1/2003,9/23/2003,26
32897,Seishun Anime Zenshuu Specials,Drama,Historical,10/8/1987,10/15/1997,2
71,Full Metal Panic!,Action,Military,SciFi,Comedy,Mecha,1/8/2002,6/18/2002,24
5760,Dororo to Hyakkimaru,Action,Adventure,Supernatural,4/6/1969,9/28/1969,26
33889,Saredo Tsumibito wa Ryuu to Odoru,Action,Drama,Fantasy,SciFi,4/6/2018,6/22/2018,12
